Date_start,Power_kW,Hour,Power-1,Rolling3,temp_C,solarRad_W/m2,Convolution
2018-10-12 01:00:00,118.9709799,1,119.1878423,120.09550816666689,17.0775,2.20575,0.22057500000000002
2018-10-12 02:00:00,115.7283525,2,118.9709799,117.9623915666669,17.17833333333333,1.9844166666666665,0.19844166666666666
2018-10-12 03:00:00,110.8783471,3,115.7283525,115.19255983333356,17.201666666666668,1.65675,0.16567500000000002
2018-10-12 04:00:00,107.9531864,4,110.8783471,111.51996200000023,16.733333333333334,0.6438333333333334,0.06438333333333333
2018-10-12 05:00:00,126.7782172,5,107.9531864,115.20325023333356,16.800833333333333,0.7498333333333332,0.07498333333333333
2018-10-12 06:00:00,142.4356443,6,126.7782172,125.72234930000023,16.828333333333333,0.5860833333333333,0.05860833333333333
2018-10-12 07:00:00,211.3652436,7,142.4356443,160.19303503333356,16.8425,5.680499999999999,0.5680499999999999
2018-10-12 08:00:00,280.6203274,8,211.3652436,211.47373843333358,16.81,93.79916666666666,9.379916666666666
2018-10-12 09:00:00,313.9220688,9,280.6203274,268.63587993333357,17.905833333333334,253.83333333333334,25.383333333333336
2018-10-12 10:00:00,347.2619902,10,313.9220688,313.9347954666669,19.32166666666667,421.5833333333333,42.15833333333333
2018-10-12 11:00:00,421.761097,11,347.2619902,360.9817186666669,20.646666666666665,531.0666666666667,53.106666666666676
2018-10-12 12:00:00,415.8752682,12,421.761097,394.96611846666684,21.006666666666668,595.6083333333333,59.560833333333335
2018-10-12 13:00:00,422.7094882,13,415.8752682,420.11528446666694,21.0025,515.475,43.815375
2018-10-12 14:00:00,413.7247797,14,422.7094882,417.4365120333336,21.189166666666665,594.4583333333334,59.44583333333334
2018-10-12 15:00:00,391.6840384,15,413.7247797,409.3727687666669,21.153333333333332,516.4,43.894
2018-10-12 16:00:00,363.6482735,16,391.6840384,389.6856972000002,21.04,331.6166666666667,33.16166666666667
2018-10-12 17:00:00,312.7302801,17,363.6482735,356.02086400000024,21.00166666666667,224.91666666666666,22.491666666666667
2018-10-12 18:00:00,271.8049472,18,312.7302801,316.0611669333336,20.551666666666666,55.30416666666667,5.530416666666667
2018-10-12 19:00:00,216.0884914,19,271.8049472,266.87457290000026,20.234166666666667,6.630583333333334,0.6630583333333334
2018-10-12 20:00:00,175.5779842,20,216.0884914,221.15714093333358,19.9875,7.1385000000000005,0.7138500000000001
2018-10-12 21:00:00,159.9348746,21,175.5779842,183.86711673333357,19.595,6.24175,0.624175
2018-10-12 22:00:00,153.0920641,22,159.9348746,162.86830763333356,19.096666666666668,6.413250000000001,0.6413250000000001
2018-10-12 23:00:00,147.8904209,23,153.0920641,153.6391198666669,18.986666666666668,6.627666666666666,0.6627666666666667
2018-10-13 00:00:00,138.1024052,0,147.8904209,146.3616300666669,18.794999999999998,7.452166666666667,2.4592150000000004
2018-10-13 01:00:00,137.4258556,1,138.1024052,141.1395605666669,18.325833333333332,7.242999999999999,0.239019
2018-10-13 02:00:00,135.8667753,2,137.4258556,137.1316787000002,18.074166666666667,7.419249999999999,0.24483525
2018-10-13 03:00:00,133.2352188,3,135.8667753,135.50928323333355,17.723333333333333,3.5140833333333332,0.11596475
2018-10-13 04:00:00,130.9682813,4,133.2352188,133.3567584666669,17.245833333333334,2.464166666666667,0.08131750000000001
2018-10-13 05:00:00,124.5481234,5,130.9682813,129.58387450000023,16.68166666666667,1.4005,0.04621650000000001
2018-10-13 06:00:00,124.6514003,6,124.5481234,126.72260166666689,16.23,0.8836666666666666,0.029161
2018-10-13 07:00:00,128.9065613,7,124.6514003,126.0353616666669,15.652499999999998,6.525083333333334,0.21532775000000004
2018-10-13 08:00:00,136.7029173,8,128.9065613,130.08695963333355,15.688333333333333,89.7675,2.9623275000000002
2018-10-13 09:00:00,146.4863514,9,136.7029173,137.3652766666669,16.849999999999998,224.75,7.41675
2018-10-13 10:00:00,150.2957609,10,146.4863514,144.4950098666669,19.656666666666666,372.5833333333333,12.295250000000001
2018-10-13 11:00:00,148.6492484,11,150.2957609,148.47712023333358,20.788333333333334,548.6666666666666,18.106
2018-10-13 12:00:00,154.772175,12,148.6492484,151.23906143333357,21.781666666666666,609.0833333333334,20.099750000000004
2018-10-13 13:00:00,151.8103615,13,154.772175,151.74392830000022,22.504166666666666,639.6916666666667,17.943351250000003
2018-10-13 14:00:00,158.6735983,14,151.8103615,155.0853782666669,22.41333333333333,597.1416666666667,19.705675
2018-10-13 15:00:00,157.8021398,15,158.6735983,156.09536653333356,21.945833333333336,523.7166666666667,14.6902525
2018-10-13 16:00:00,155.8538144,16,157.8021398,157.4431841666669,21.590833333333336,325.6,10.744800000000001
2018-10-13 17:00:00,149.7043527,17,155.8538144,154.45343563333356,20.714166666666667,125.58333333333333,4.14425
2018-10-13 18:00:00,151.1271304,18,149.7043527,152.22843250000022,21.196666666666665,33.717999999999996,1.112694
2018-10-13 19:00:00,147.4293974,19,151.1271304,149.4202935000002,20.32166666666667,3.828583333333333,0.12634325
2018-10-13 20:00:00,139.5499999,20,147.4293974,146.03550923333356,19.68166666666667,0.9226666666666666,0.030448000000000003
2018-10-13 21:00:00,130.7170569,21,139.5499999,139.23215140000022,17.554166666666667,1.3656666666666668,0.04506700000000001
2018-10-13 22:00:00,120.0459378,22,130.7170569,130.10433153333358,16.082857142857144,0.5774285714285714,0.019055142857142857
2018-10-13 23:00:00,120.1175253,23,120.0459378,123.62684000000023,22.22325114294408,3.659494304022724,0.12076331203274991
2018-10-14 00:00:00,119.1278997,0,120.1175253,119.76378760000023,19.115213829670363,2.703763415322712,0.8922419270564951
2018-10-14 01:00:00,117.8131714,1,119.1278997,119.01953213333356,18.318217694722858,2.074930069688674,0.06847269229972625
2018-10-14 02:00:00,116.4650356,2,117.8131714,117.8020355666669,18.01214546896318,1.5645277898787602,0.051629417065999085
2018-10-14 03:00:00,114.0050982,3,116.4650356,116.09443506666689,18.128145505773936,3.241722235215131,0.10697683376209935
2018-10-14 04:00:00,108.0024386,4,114.0050982,112.82419080000022,17.698561750073434,2.108112494678419,0.06956771232438784
2018-10-14 05:00:00,102.4890557,5,108.0024386,108.16553083333356,17.481504367293105,1.614170599478421,0.0532676297827879
2018-10-14 06:00:00,97.6457318,6,102.4890557,102.71240870000024,16.86834711525585,2.906127275015181,0.09590220007550099
2018-10-14 07:00:00,97.5781532,7,97.6457318,99.23764690000023,16.799619737387882,34.95758760608485,1.1536003910008001
2018-10-14 08:00:00,101.6517683,8,97.5781532,98.95855110000024,17.56255110790798,90.43457123416734,2.984340850727522
2018-10-14 09:00:00,105.8355327,9,101.6517683,101.68848473333355,19.372799450598546,234.77872237274195,7.7476978383004855
2018-10-14 10:00:00,111.6585554,10,105.8355327,106.38195213333357,21.283235525348395,459.98636841200783,15.17955015759626
2018-10-14 11:00:00,115.0628751,11,111.6585554,110.85232106666689,23.02242189072571,449.9370460705868,14.847922520329366
2018-10-14 12:00:00,116.8838702,12,115.0628751,114.53510023333355,24.755521861391028,389.78326856716245,12.862847862716363
2018-10-14 13:00:00,118.5303827,13,116.8838702,116.82570933333356,27.064656426456775,431.45566088781766,12.102331287903286
